route_id,service_id,trip_id,shape_id,trip_headsign,direction_id
"1-V23-C-mjp-1","T0","1635.T0.1-V23-C-mjp-1.17.H","1-V23-C-mjp-1.17.H","Melbourne","0"
"1-V23-C-mjp-1","T0","1637.T0.1-V23-C-mjp-1.17.H","1-V23-C-mjp-1.17.H","Melbourne","0"
"1-V23-C-mjp-1","T0","1639.T0.1-V23-C-mjp-1.17.H","1-V23-C-mjp-1.17.H","Melbourne","0"
"1-V23-C-mjp-1","T0","1641.T0.1-V23-C-mjp-1.17.H","1-V23-C-mjp-1.17.H","Melbourne","0"
"1-V23-C-mjp-1","T0","1643.T0.1-V23-C-mjp-1.17.H","1-V23-C-mjp-1.17.H","Melbourne","0"
"1-V23-C-mjp-1","T0","1644.T0.1-V23-C-mjp-1.17.H","1-V23-C-mjp-1.17.H","Melbourne","0"
"1-V23-C-mjp-1","T0","1648.T0.1-V23-C-mjp-1.17.H","1-V23-C-mjp-1.17.H","Melbourne","0"
"1-V23-C-mjp-1","T0","1652.T0.1-V23-C-mjp-1.17.H","1-V23-C-mjp-1.17.H","Melbourne","0"
"1-V23-C-mjp-1","T0","1646.T0.1-V23-C-mjp-1.17.H","1-V23-C-mjp-1.17.H","Melbourne","0"
"1-V23-C-mjp-1","T0","1650.T0.1-V23-C-mjp-1.17.H","1-V23-C-mjp-1.17.H","Melbourne","0"
"1-V23-C-mjp-1","T0","1654.T0.1-V23-C-mjp-1.17.H","1-V23-C-mjp-1.17.H","Melbourne","0"
"1-V23-C-mjp-1","T0","1628.T0.1-V23-C-mjp-1.18.H","1-V23-C-mjp-1.18.H","Melbourne","0"
"1-V23-C-mjp-1","T0","1630.T0.1-V23-C-mjp-1.18.H","1-V23-C-mjp-1.18.H","Melbourne","0"
"1-V23-C-mjp-1","T0","1632.T0.1-V23-C-mjp-1.18.H","1-V23-C-mjp-1.18.H","Melbourne","0"
"1-V23-C-mjp-1","T0","1634.T0.1-V23-C-mjp-1.18.H","1-V23-C-mjp-1.18.H","Melbourne","0"
"1-V23-C-mjp-1","T0","1636.T0.1-V23-C-mjp-1.18.H","1-V23-C-mjp-1.18.H","Melbourne","0"
"1-V23-C-mjp-1","T0","1638.T0.1-V23-C-mjp-1.18.H","1-V23-C-mjp-1.18.H","Melbourne","0"
"1-V23-C-mjp-1","T0","1640.T0.1-V23-C-mjp-1.18.H","1-V23-C-mjp-1.18.H","Melbourne","0"
"1-V23-C-mjp-1","T0","1642.T0.1-V23-C-mjp-1.18.H","1-V23-C-mjp-1.18.H","Melbourne","0"
"1-V23-C-mjp-1","T0","1645.T0.1-V23-C-mjp-1.18.H","1-V23-C-mjp-1.18.H","Melbourne","0"
"1-V23-C-mjp-1","T0","1647.T0.1-V23-C-mjp-1.18.H","1-V23-C-mjp-1.18.H","Melbourne","0"
"1-V23-C-mjp-1","T0","1649.T0.1-V23-C-mjp-1.18.H","1-V23-C-mjp-1.18.H","Melbourne","0"
"1-V23-C-mjp-1","T0","1651.T0.1-V23-C-mjp-1.18.H","1-V23-C-mjp-1.18.H","Melbourne","0"
"1-V23-C-mjp-1","T0","1653.T0.1-V23-C-mjp-1.18.H","1-V23-C-mjp-1.18.H","Melbourne","0"
"1-V23-C-mjp-1","T0","1655.T0.1-V23-C-mjp-1.19.H","1-V23-C-mjp-1.19.H","Melbourne","0"
"1-V23-C-mjp-1","T0","1658.T0.1-V23-C-mjp-1.19.H","1-V23-C-mjp-1.19.H","Melbourne","0"
"1-V23-C-mjp-1","T0","1656.T0.1-V23-C-mjp-1.20.H","1-V23-C-mjp-1.20.H","Melbourne","0"
"1-V23-C-mjp-1","T0","1657.T0.1-V23-C-mjp-1.21.H","1-V23-C-mjp-1.21.H","Melbourne","0"
"1-V23-C-mjp-1","T0","1659.T0.1-V23-C-mjp-1.21.H","1-V23-C-mjp-1.21.H","Melbourne","0"
"1-V23-C-mjp-1","T0","1661.T0.1-V23-C-mjp-1.21.H","1-V23-C-mjp-1.21.H","Melbourne","0"
"1-V23-C-mjp-1","T0","1660.T0.1-V23-C-mjp-1.21.H","1-V23-C-mjp-1.21.H","Melbourne","0"
"1-V23-C-mjp-1","T0","1743.T0.1-V23-C-mjp-1.22.R","1-V23-C-mjp-1.22.R","Geelong","1"
"1-V23-C-mjp-1","T0","1745.T0.1-V23-C-mjp-1.22.R","1-V23-C-mjp-1.22.R","Geelong","1"
"1-V23-C-mjp-1","T0","1785.T0.1-V23-C-mjp-1.22.R","1-V23-C-mjp-1.22.R","Geelong","1"
"1-V23-C-mjp-1","T0","1786.T0.1-V23-C-mjp-1.22.R","1-V23-C-mjp-1.22.R","Geelong","1"
"1-V23-C-mjp-1","T0","1788.T0.1-V23-C-mjp-1.22.R","1-V23-C-mjp-1.22.R","Geelong","1"
"1-V23-C-mjp-1","T0","1789.T0.1-V23-C-mjp-1.22.R","1-V23-C-mjp-1.22.R","Geelong","1"
"1-V23-C-mjp-1","T0","1790.T0.1-V23-C-mjp-1.22.R","1-V23-C-mjp-1.22.R","Geelong","1"
"1-V23-C-mjp-1","T0","1744.T0.1-V23-C-mjp-1.23.R","1-V23-C-mjp-1.23.R","Geelong","1"
"1-V23-C-mjp-1","T0","1792.T0.1-V23-C-mjp-1.24.R","1-V23-C-mjp-1.24.R","Geelong","1"
"1-V23-C-mjp-1","T0","1746.T0.1-V23-C-mjp-1.25.R","1-V23-C-mjp-1.25.R","Geelong","1"
"1-V23-C-mjp-1","T0","1783.T0.1-V23-C-mjp-1.25.R","1-V23-C-mjp-1.25.R","Geelong","1"
"1-V23-C-mjp-1","T0","1784.T0.1-V23-C-mjp-1.25.R","1-V23-C-mjp-1.25.R","Geelong","1"
"1-V23-C-mjp-1","T0","1747.T0.1-V23-C-mjp-1.26.R","1-V23-C-mjp-1.26.R","Geelong","1"
"1-V23-C-mjp-1","T0","1749.T0.1-V23-C-mjp-1.26.R","1-V23-C-mjp-1.26.R","Geelong","1"
"1-V23-C-mjp-1","T0","1751.T0.1-V23-C-mjp-1.26.R","1-V23-C-mjp-1.26.R","Geelong","1"
"1-V23-C-mjp-1","T0","1753.T0.1-V23-C-mjp-1.26.R","1-V23-C-mjp-1.26.R","Geelong","1"
"1-V23-C-mjp-1","T0","1755.T0.1-V23-C-mjp-1.26.R","1-V23-C-mjp-1.26.R","Geelong","1"
"1-V23-C-mjp-1","T0","1757.T0.1-V23-C-mjp-1.26.R","1-V23-C-mjp-1.26.R","Geelong","1"
"1-V23-C-mjp-1","T0","1759.T0.1-V23-C-mjp-1.26.R","1-V23-C-mjp-1.26.R","Geelong","1"
"1-V23-C-mjp-1","T0","1761.T0.1-V23-C-mjp-1.26.R","1-V23-C-mjp-1.26.R","Geelong","1"
"1-V23-C-mjp-1","T0","1763.T0.1-V23-C-mjp-1.26.R","1-V23-C-mjp-1.26.R","Geelong","1"
"1-V23-C-mjp-1","T0","1764.T0.1-V23-C-mjp-1.26.R","1-V23-C-mjp-1.26.R","Geelong","1"
"1-V23-C-mjp-1","T0","1766.T0.1-V23-C-mjp-1.26.R","1-V23-C-mjp-1.26.R","Geelong","1"
"1-V23-C-mjp-1","T0","1768.T0.1-V23-C-mjp-1.26.R","1-V23-C-mjp-1.26.R","Geelong","1"
